cod_cli;razao;endereco;uf;Cidade;Bairro;CEP;Telefone;cnpj;Insc;cod_canal;hierarquia
5983578;Mercado Guapore EIRELI;R Maranhao 128;MT;Pontes E Lacerda;Jardim Dos Bandeirantes;78250-000;65 96296598;33142823000100;137604203;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5985902;Francisco Goncalves D Filho EIRELI;Av Fernando Backes 100;MT;Juruena;Bela Vista;78340-000;66 35531515;33582947000107;137665687;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5985903;Rary Rary Comercio Variedades Ltda;Av Dos Ingas 3235, A;MT;Sinop;Jardim Imperial;78555-002;66 99877946;24175835000140;136212751;5534708;L6 BRNC BK CO Agil Trd e Cnv
5986221;Del Moro Del Moro Ltda;R Bom Sucesso 235, Lt 2B;MT;Sorriso;Loteamento Gleba Sorriso;78890-000;65 35120000;877761001440;137025530;5534713;L6 BRNC BK CO Agil Atj
5986235;Del Moro & Del Moro Ltda;Rod Br 163 8157, Lt 2;MT;Sorriso;Loteamento Gleba Sorriso;78890-000;65 35120000;877761001360;136963170;5534713;L6 BRNC BK CO Agil Atj
5987886;Didax Instituto De Ensino Ltda;R Dos Bemtevis 221, Arm 1 Sl 1;MT;Cuiaba;Parque Ohara;78080-340;65 96256175;33510783000102;ISENTO;5534716;L6 BRNC BK CO Agil Trd e Dms
5988543;Moura Produtos Para Festa EIRELI;Av Fernando Correa Da Costa 3526;MT;Cuiaba;Jardim ShangriLa;78070-200;65 21298077;31964036000119;137448147;5534716;L6 BRNC BK CO Agil Trd e Dms
5988661;Tamara De Lima Rodrigues;Est Dalva 270;MT;Sinop;Residencial Lisboa;78557-400;66 96192979;32257957000104;137486936;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5992759;Marka R G Comercial Ltda;R Dom Camilo Faresini SN, Qd1 Lt1;MT;Varzea Grande;Parque Do Lago;78120-560;65 36911470;17806048000194;137177801;5534716;L6 BRNC BK CO Agil Trd e Dms
5992760;Mercado Compre Sempre EIRELI;Av Pingo De Ouro 21, Qd 18;MT;Varzea Grande;Capao Do Pequi;78134-059;65 84441969;33082760000144;137593856;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5992811;Mercado Shopping Do Bairro EIRELI;R Veu Das Noivas 10;MT;Varzea Grande;Canelas;78148-015;65 96211288;33188256000123;137609213;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5992813;Andrea Cezarina De Almeida EIRELI;R Iara 251, Salao;MT;Varzea Grande;Gloria;78141-004;65 36841186;33265918000111;137619189;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5993037;Iara S E Botelho Restaurante;Av Couto Magalhaes 1030, C Cs Coml;MT;Varzea Grande;Centro Norte;78110-400;65 36825615;27638769000196;ISENTO;5534716;L6 BRNC BK CO Agil Trd e Dms
5993063;Mercado Bom Gosto EIRELI;R Canario 22, Quadra 2;MT;Varzea Grande;Santa Isabel;78150-328;65 36840870;33228704000175;137624573;5534716;L6 BRNC BK CO Agil Trd e Dms
5993064;T A Guedes Sorveteria EIRELI;Av Filinto Muller 1463;MT;Varzea Grande;Centro Sul;78110-056;65 99053366;32289939000104;137488122;5534716;L6 BRNC BK CO Agil Trd e Dms
5993082;Supermais Com G Alimenticios Ltda;R Paulo Fernandes Barem Campos 405;MT;Rondonopolis;Residencial Vila Mineira;78721-510;66 99847050;7598612000177;133093360;5534716;L6 BRNC BK CO Agil Trd e Dms
5993625;C P Santana Da Silva & Cia Ltda;R Papa Joao Xxiii 141;MT;Alta Floresta;Setor B;78580-000;66 84012720;10282287000143;ISENTO;5534716;L6 BRNC BK CO Agil Trd e Dms
5993631;Mercado Nossa Fazenda Ltda;Av Ariosto Da Riva 2105;MT;Alta Floresta;Centro;78580-000;66 35216108;33563894000187;137659601;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5993632;Vagmar Roberto Marques;R Das Cerejeiras 1641, WQd21Lt16;MT;Nova Mutum;Bela Vista;78450-000;65 96957318;17084219000119;134683137;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5994950;A P Da Silva & Cia Ltda;Av Honorato Pedroso De Barros 343;MT;Acorizal;Centro;78480-000;65 33531149;18506369000136;135096987;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5994953;Eli Rodrigues Aguiar;Distrito Uniao Do Norte SN;MT;Peixoto De Azevedo;Zona Rural;78530-000;66 96917997;31876855000104;137426828;5534716;L6 BRNC BK CO Agil Trd e Dms
5995007;A C P S Lopes EIRELI;Tv Curitiba 14;MT;Aripuana;Centro;78325-000;66 35652398;17138410000104;134686853;5534707;L6 BRNC BK CO Agil AS 5
5995008;Ana Lucia Vital;Av Joao Paulo Ii 886, Qd64 Lt 1;MT;Itanhanga;Centro;78579-000;66 84326898;32086135000108;137453990;5534716;L6 BRNC BK CO Agil Trd e Dms
5995019;Drogaria Brasil EIRELI;R Dos Girassois 838;MT;Ipiranga Do Norte;Centro;78578-000;66 35881663;18558113000172;135110963;5534711;L6 BRNC BK CO Agil Far C
5995022;Jose Augusto Ferreira;R Tamarindo Res J C SN, Qd 13 Lt 2;MT;Varzea Grande;Novo Mundo;78149-530;65 84676900;3281085000111;131899384;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5995030;Elineide Priscila Gamboa Figueiredo;R Do Posto De Saude 0;MT;Peixoto De Azevedo;Distrito De Uniao Do Norte;78530-000;66 97194984;30828871000169;137284438;5534716;L6 BRNC BK CO Agil Trd e Dms
5995031;Ferreirao Com Alimentos EIRELI;R Curitiba 1230;MT;Guaranta Do Norte;Jardim Vitoria;78520-000;66 35522435;29870902000160;137150830;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5995033;Orlando Francisco Da Silva;Av Vitoria SN, Qd 51 Lt 1;MT;Ipiranga Do Norte;Centro;78578-000;66 35881350;20443694000149;137414897;5534716;L6 BRNC BK CO Agil Trd e Dms
5995036;S N Da S Stefanello Comercio;Av Maravilha 783, N;MT;Feliz Natal;Centro;78885-000;66 35851101;31251467000138;137336047;5534716;L6 BRNC BK CO Agil Trd e Dms
5995042;S Martins Neto Comercio;R Bento Goncalves 254, Frente;MT;Peixoto De Azevedo;Santa Izabel;78530-000;66 35752564;86807575000136;131522248;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5995047;Judite Magalhaes Dos Santos;Av Rotary Internaciona 1812, Terreo;MT;Peixoto De Azevedo;Aeroporto;78530-000;66 99913293;26996625000149;136696023;5534716;L6 BRNC BK CO Agil Trd e Dms
5995049;Lima Vilhena Ltda;Av Rotary Internacional 7;MT;Peixoto De Azevedo;Setor Industrial;78530-000;66 96538586;28082467000147;136897363;5534716;L6 BRNC BK CO Agil Trd e Dms
5995051;Tatielly Da Silva A Ferrari EIRELI;Av Ayrton Senna SN;MT;Confresa;Centro;78652-000;66 35642173;29858443000108;137195842;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5995052;Fabio Henrique Farias Oliveira;Av Lions Internacional 288, Cj 2;MT;Peixoto De Azevedo;Centro Novo;78530-000;66 99758046;31682978000104;137398352;5534716;L6 BRNC BK CO Agil Trd e Dms
5995055;Andre Zardo Fim;Av Interpeninsular 1301;MT;Matupa;Zh;78525-000;66 96954327;29498049000106;137105584;5534716;L6 BRNC BK CO Agil Trd e Dms
5995340;Conveniencias Garra Prime EIRELI;Av Filinto Muller 1717, A;MT;Varzea Grande;CentroSul;78110-056;65 36826974;32228907000280;137517203;5534708;L6 BRNC BK CO Agil Trd e Cnv
5995353;Centro Sul Com G Alimenticios Ltda;Av Pres Arthur Bern 501, Qd12 Lt 13;MT;Varzea Grande;CentroSul;78125-100;65 36926304;31331369000100;137369956;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5999337;Elieth De Castro Veloso;R Trigesima Sexta 881;PA;Itaituba;Piracana;68180-560;93 91016877;28698359000101;155783270;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5999349;A F Teixeira Itadmik;R Milton Dos Reis 578, Letra N;MT;Feliz Natal;Centro;78885-000;66 96953531;28794977000147;137017820;5534712;L6 BRNC BK CO Agil Far B
5999355;Maysa Alves Barone Cambauva;R Couto Magalhaes 735;MT;Barra Do Garcas;Setor Sul II;78600-000;66 34019703;30221277000105;137238622;5534716;L6 BRNC BK CO Agil Trd e Dms
5999374;Angeluci De Almeida;R Dr Sebastiao Paulo Da S 573, Sl 3;MT;Aripuana;Centro;78325-000;66 35652076;32033388000113;137447671;5534708;L6 BRNC BK CO Agil Trd e Cnv
5999952;Anderson Pereira Vaz Delavi;R Santana 886;MT;Sinop;Jardim Paulista;78556-854;66 99060819;33479514000120;137645260;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5999976;Edinaldo Barbosa De Carvalho;Tpj Tv Segunda SN;PA;Itaituba;Centro;68189-000;93 81017953;32910064000116;156351811;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6000548;Conveniencias Garra Prime EIRELI;Av Alzira Santana 1033, A;MT;Varzea Grande;CentroSul;78135-626;65 30264117;32228907000360;137527896;5534708;L6 BRNC BK CO Agil Trd e Cnv
6000563;Aylton Rodrigues Neto EIRELI;Av Manoel Jose De Arru 3100, Terreo;MT;Cuiaba;Jardim Europa;78065-900;65 30572327;33019603000194;137589590;5534716;L6 BRNC BK CO Agil Trd e Dms
6000572;Auto Posto Mirelli Ltda;R Osvaldo Da Silva Correa 257;MT;Cuiaba;Despraiado;78048-005;65 33639835;7647941000160;133136191;5534708;L6 BRNC BK CO Agil Trd e Cnv
6000578;Woney Artur Peaguda;R Vereador Jose De Souza Neves 535;MT;Chapada Dos Guimaraes;Santa Cruz;78195-001;65 33301221;26782656000105;136086616;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6000604;Gabrielly Ribeiro Silva;R Almirante Barroso 382;MT;Varzea Grande;CentroSul;78110-046;65 36951053;30844755000133;137285620;5534708;L6 BRNC BK CO Agil Trd e Cnv
6002219;I P De Oliveira;R Canada 308, Lt 6 Qd23;MT;Juara;Jardim America;78575-000;66 96398029;32592341000190;137523700;5534716;L6 BRNC BK CO Agil Trd e Dms
6002238;Big Farma Medicamentos Ltda;R Barao Do Rio Bra 2645, Qd14 Lt 20;MT;Rondonopolis;Jardim Guanabara;78710-185;66 30248182;19300772000509;135540046;5534711;L6 BRNC BK CO Agil Far C
6002372;Danilo Fungaro EIRELI;Av General Melo 2618, Qd 1 Lt 28;MT;Cuiaba;Campo Velho;78065-290;65 999099135;33711910000131;137678029;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6005058;Elias Nestor De Assuncao;Pca Dos Colonizadore 24, ELt1AQd129;MT;Juara;Centro;78575-000;66 96275584;32599385000141;137536054;5534716;L6 BRNC BK CO Agil Trd e Dms
6005059;Manuel Henrique Dos Santos;Pca Dos Trabalhadores 32, N;MT;Juara;Centro;78575-000;66 99384967;20060027000187;135376998;5534716;L6 BRNC BK CO Agil Trd e Dms
6005089;Elisangela P Da Silva;R Dos Jacarandas 111;MT;Nova Ubirata;Centro;78888-000;66 99757437;25211057000160;136389619;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6005090;Festl E Festl Ltda;Av Perimetral 130 SN;MT;Paranatinga;Santiago Do Norte;78870-000;66 96089848;32297751000108;137490330;5534716;L6 BRNC BK CO Agil Trd e Dms
6005095;Barreto Com Varejista Bebidas Ltda;Av Tiradentes 4046, S;MT;Lucas Do Rio Verde;Pq Das Americas;78455-000;65 96332700;21234231000563;135862167;5534708;L6 BRNC BK CO Agil Trd e Cnv
6005105;Ramao Constancio Martins Da Rosa;Av Ariosto Da Riva 2139, Lt9Qd2;MT;Alta Floresta;Setor E Centro;78580-000;66 84247239;32561549000141;137518218;5534716;L6 BRNC BK CO Agil Trd e Dms
6005106;Barreto Com Varejista Bebidas Ltda;Av Mato Grosso 2710, Sl 02S;MT;Lucas Do Rio Verde;Jd Das Palmeiras;78455-000;65 96332700;21234231000210;135660556;5534708;L6 BRNC BK CO Agil Trd e Cnv
6005107;Jeferson Leandro Lopes Pedroso;Av Norberto Schwantes 1101, Sl;MT;Terra Nova Do Norte;Centro;78505-000;66 96758925;28962113000197;137034482;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6005109;Bruna Martins Mucellini;Av Parana 73, Sl 4S;MT;Lucas Do Rio Verde;Centro;78455-000;65 35496869;30538519000199;137241348;5534716;L6 BRNC BK CO Agil Trd e Dms
6005112;E Teodoro Da Silva Comercio De Gas;Av Chico Mendes SN, Qd13Lt13;MT;Carlinda;Res Porto Belo;78587-000;66 81424717;28531118000165;136991920;5534716;L6 BRNC BK CO Agil Trd e Dms
6005113;Claudiana Cestari;Av Brasil 3, RodMt 130;MT;Paranatinga;Santiago Do Norte;78870-000;66 35791184;10574258000155;133658805;5534716;L6 BRNC BK CO Agil Trd e Dms
6005115;Barreto Com Varejista Bebidas Ltda;Av Vitoria Regia 376, Sl 02W;MT;Lucas Do Rio Verde;Bandeirantes;78455-000;65 96332700;21234231000482;135695066;5534708;L6 BRNC BK CO Agil Trd e Cnv
6005121;Marco Antonio Zanella EIRELI;R Dos Angelins 234, Sl 01;MT;Sorriso;Dist Boa Esperanca Do Norte;78896-000;66 35601184;23916249000147;136125859;5534716;L6 BRNC BK CO Agil Trd e Dms
6005624;Rafale Conveniencia Ltda;Av Das Arapongas 594, Sl C;MT;Nova Mutum;Jd Das Orquideas;78450-000;65 33083336;33499570000127;137662351;5534708;L6 BRNC BK CO Agil Trd e Cnv
6005719;Vs Supermercado EIRELI;R Alzira Alves De Brito 40;MT;Rondonopolis;Jardim Hd;78714-104;66 34262074;11901993000199;137514131;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6005720;Bg Supermercado Ltda;R Luzilandia SN, Qd39 Lt10;MT;Varzea Grande;Santa Isabel;78150-748;65 992705690;33715901000119;137679645;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6005741;Elivania Cordeiro Dos Santos;Av Brasil 1, Qd 20;MT;Varzea Grande;Cristo Rei;78117-030;65 992038587;33613518000150;137665091;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6005752;Fabricia Lohana Andrade Centurion;Av Carlos Hugueney 787, Cs;MT;Alto Araguaia;Centro;78780-000;66 999045936;32002303000130;137444001;5534716;L6 BRNC BK CO Agil Trd e Dms
6005767;Drogaria Coroados Ltda;R Primeiro De Janeiro 3;MT;Alta Floresta;Setor Norte;78580-000;66 35212223;1427350000100;130248762;5534712;L6 BRNC BK CO Agil Far B
6006053;Supermercado Ferreira Lopes EIRELI;Av Dois De Dezembro 448;MT;Aripuana;Centro;78325-001;66 35652398;32288695000145;13.748.256-6;5534707;L6 BRNC BK CO Agil AS 5
6008421;R Cambruzzi;Av Mato Grosso 169, E;MT;Lucas Do Rio Verde;Centro;78455-001;65 35492936;19854484000164;135401240;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6008422;Barreto Com Varejista Bebidas Ltda;Av Goias 2272, S;MT;Lucas Do Rio Verde;Veneza;78455-001;65 96332700;21234231000300;135660521;5534708;L6 BRNC BK CO Agil Trd e Cnv
6009018;Caio Leonardo De Souza Santos;R Beija Flor 1325, Qd381Lt10;MT;Campo Novo Do Parecis;Jardim Das Palmeiras;78360-000;65 999215838;32635535000125;137535570;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6009033;Vaneiza De Oliveira Ferreira;Av Pintado 2250, Qd176Lt18;MT;Sapezal;Loteamento Cidezal II;78365-000;65 981112747;29256392000136;137074778;5534716;L6 BRNC BK CO Agil Trd e Dms
6009037;Scheffer E Cia Ltda;Av Antonio Andre M 1119, Sl 01 E 02;MT;Sapezal;Loteamento Cidezal I;78365-000;65 33831350;29414659000176;137088086;5534708;L6 BRNC BK CO Agil Trd e Cnv
6009041;E Ferreira Batista;R Jose De Alencar 4051, Qd42Lt 4;MT;Lucas Do Rio Verde;Parque Das Americas;78455-000;65 993524028;30055580000185;137173725;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6009054;Ouro V Superm M Construcao EIRELI;Av Uirapuru 118;MT;Nova Lacerda;Centro;78243-000;65 32669000;21410630000104;135673950;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6009062;A Z Da Silva EIRELI;Av Do Pintado 3177, Qd50JLt 2;MT;Sapezal;Loteamento Jardim Sapezal;78365-000;65 999063301;32983510000112;137579721;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6009071;Aline Silva Dias;R Projetada 3310, 3Qd50Lt18;MT;Sapezal;Loteamento Jardim Sapezal;78365-000;65 999281688;23973189000102;136092454;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6009251;Luiz Alberto De Azevedo EIRELI;R Goias Res A Canelas 1, Qd35;MT;Varzea Grande;Canelas;78135-390;65 993233556;33827372000145;137696604;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6011325;Amelia Pereira Cunha;Tv Horizonte SN;PA;Trairao;Jardim Amadeus;68198-000;93 35591500;16762093000121;153833157;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6011334;Sherlon Renato Silva Da Cunha;Rod Br 163 1, Km 1165;PA;Novo Progresso;Riozinho Das Arraias;68193-000;93 81142635;33826838000198;156475910;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6011335;J C S Nogueira EIRELI;Av Rotary Internacional 9, Salao 2;MT;Peixoto De Azevedo;Setor Industrial;78530-000;66 96353230;33490975000102;137677146;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6011343;Larissa Xavier Reis;Av Brasil 707;MT;Peixoto De Azevedo;Centro;78530-000;66 35751170;24997692000152;137682441;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6011352;Mara Marlize Mergener;R Sao Paulo 1280;MT;Nova Ubirata;Centro;78888-000;66 96100513;30918166000152;137295227;5534716;L6 BRNC BK CO Agil Trd e Dms
6012045;Leonardo De Almeida Lourenco;Av Dom Bosco 605, Anexo3A;MT;Cuiaba;Dom Aquino;78015-180;65 30529047;32744648000169;137553617;5534716;L6 BRNC BK CO Agil Trd e Dms
6012072;Clever Freire Supermercados EIRELI;Av Joaquim Louzada 13, Qd8 Lt13;MT;Cuiaba;Novo Colorado;78042-515;65 36249964;32605240000106;137592302;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6012949;J M De Andrade;Av Dez Janeiro SN;MT;Aripuana;Onselvan;78325-001;66 35314921;33119847000149;137597924;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6012980;Grespam Ferreira Mercd Acougue Ltda;R Dos Estudantes 283;MT;Carlinda;Centro;78587-001;66 35314921;33188208000135;137610360;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6013507;Waner Leoben S Ferreira Dos Santos;Av Sao Joao 158;MT;Caceres;Cavalhada;78200-000;65 996024201;30891488000155;137293275;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6013517;Churrascaria Brasil EIRELI;R Da Piaba 80, SW Qd 3;MT;Sapezal;Loteamento Cidezal I;78365-000;65 33833104;33771161000138;137687010;5534716;L6 BRNC BK CO Agil Trd e Dms
6013529;Paulo Cezar Veloso De Brito EIRELI;Av Talhamares 330;MT;Caceres;Vila Mariana;78200-000;65 999867900;7774772000120;134096690;5534716;L6 BRNC BK CO Agil Trd e Dms
6014129;Novo Lar Supermercado EIRELI;R Fenelon Muller 299;MT;Cuiaba;Dom Aquino;78015-090;65 996143602;27899742000157;136878512;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6014766;Domingas Alves Da Silva;R Sorriso SN;MT;Paranatinga;Santiago Do Norte;78870-000;66 96496864;31759763000144;137409931;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6014772;Marcelo Elias Bonafin;Tv Carlos Drummond De A 90, Sl A Cs;MT;Terra Nova Do Norte;Centro;78505-000;66 35341141;27568507000100;136828370;5534716;L6 BRNC BK CO Agil Trd e Dms
6014774;Geni Terezinha Rodrigues Santos;R Primeiro De Junho 132, Anexo Cs;MT;Terra Nova Do Norte;Vista Alegre;78505-000;66 35341370;25043545000106;136353622;5534716;L6 BRNC BK CO Agil Trd e Dms
6014790;Restaurante Bella Trento EIRELI;Rod Tranzamazonica SN, Km 1;PA;Itaituba;Rock In Rio;68191-400;93 91388366;31595086000176;156178605;5534716;L6 BRNC BK CO Agil Trd e Dms
6014801;H D Junior EIRELI;Av Maranhao 31;PA;Itaituba;Bela Vista;68180-410;93 35182701;34049176000150;156506912;5534716;L6 BRNC BK CO Agil Trd e Dms
6014811;Andrade E Martins Ltda;Av Getulio Vargas 90, Lt 7 Qd 94;MT;Nova Ubirata;Centro;78888-000;66 99591953;8610691000157;133317242;5534716;L6 BRNC BK CO Agil Trd e Dms
6016135;Conveniencia Rodobras EIRELI;Rod Br 163 SN, Km 817;MT;Sinop;Alto Da Gloria;78558-970;65 996321600;33539358000146;137656815;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018329;Mercado Reilar EIRELI;R Virgilio Marciano Da Cruz 315;MT;Cuiaba;Novo Terceiro;78028-325;65 993202026;29907686000180;137153074;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018330;Zenilda Vicente Evangelista;R Volmir Taborda Camera 840, E;MT;Campos De Julio;Centro;78307-000;65 996601813;30298106000184;137207484;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018350;Rodrigo Dos Santos Almeida;R Campo Grande 257;MT;Cuiaba;Centronorte;78005-170;65 996384909;28209266000168;136928900;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018355;M Q Moura;Av Egito 65;MT;Cuiaba;Santa Rosa;78040-140;65 992441064;14481363000109;134667123;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018358;D Nascimento Da Silva;Av Rio Arinos 385, Lt198 Q133;MT;Juara;Centro;78575-000;66 99569163;31651178000126;137393300;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018363;Juliana Mariano De Farias;R Clodoaldo Fernandes Pereira 78, W;MT;Comodoro;Cidade Verde;78310-000;65 999737368;33287218000128;13761894;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018364;Carolina Da Silva Rampazo;R Acerola 880, Sl A;MT;Alta Floresta;Setor Ap H;78580-000;66 92416893;24356409000103;136188770;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018368;J Sousa Lira Comercio;R Sao Sebastiao SN;PA;Trairao;Batata;68198-000;93 81287643;13570352000124;153346795;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018371;Jose Jorge Silva EIRELI;R Sao Benedito 212, Qd25Fundos;MT;Cuiaba;Coophamil;78028-000;65 996259492;33263323000208;137714181;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018412;Caramujo Auto Posto Ltda;Rod Br 174 SN, Km 1;MT;Caceres;Caramujo;78236-000;65 32771110;15005853000193;131149482;5534708;L6 BRNC BK CO Agil Trd e Cnv
6020637;Francisco Afonso Da Silva Tojal;Av Rio Grande Do Sul 1336, Sala 1 E;MT;Lucas Do Rio Verde;Pioneiro;78455-000;65 999079991;30902965000130;137706111;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6020661;Mercado Casanova EIRELI;R Alexandre De Barros 55;MT;Cuiaba;Chacara Dos Pinheiros;78080-030;65 33650968;33471540000102;137646640;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6022316;Lindiomar Araujo Da Silva;Av D Pedro I 229;MT;Alta Floresta;Jardim Imperial;78580-000;66 99699131;20345213000243;137531524;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022326;Rodrigues E Aragon Ltda;Av Brasil 1231, Qd4 Lt14;MT;Alta Floresta;Jardim Primavera;78580-000;66 84434459;15058463000262;137650132;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022334;Francisco Gabriel Bueno Braga;R 606 568, Sala;MT;Paranaita;Setor Piscina;78590-000;66 99375125;33936373000128;137710550;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6022352;Thifany Islaine Roque;Av Principal Francisco Assis Le 983;MT;Alta Floresta;Jardim Panorama;78580-000;66 84480504;33356683000173;137630859;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022407;I C Mesnerovicz;R Do Araujo 675, Lt26 Qd14;MT;Alta Floresta;Setor Ri;78580-000;66 84128468;24337986000158;137460481;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022415;R N Nunes;Av Sao Gabriel 266, Lt1 QdJ 10;MT;Alta Floresta;Boa Nova 3;78580-000;66 35217406;13017390000154;134105281;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022416;Maria Aparecida Andreghetto;R Londrina 353, Cs;MT;Marcelandia;Centro;78535-000;66 96352531;29251570000136;137074395;5534716;L6 BRNC BK CO Agil Trd e Dms
6022426;Roberto Roseno Bizerra;R Das Gaivotas 684, Qd 9 Lt 2;MT;Sinop;Jardim Das Nacoes;78556-400;66 99559340;30943391000149;137299990;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6022435;Vamera De Oliveira Esteves;Av Juscelino Kubistchek 177;MT;Porto Alegre Do Norte;Porto Alegre Do Norte;78655-000;66 84479304;20925501000196;135537550;5534708;L6 BRNC BK CO Agil Trd e Cnv
6022447;Lindomar Alves Dos Santos;R Cristovao Jesus SN, Lt17 Qd146;MT;Barra Do Garcas;Nova Bara;78600-000;66 992127475;28024009000151;136903444;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6022481;Luzia Cristiane Grandini;Av Colonizador Jose Bianchini 2496;MT;Marcelandia;Area Industrial;78535-000;66 99510686;33552006000120;137655568;5534716;L6 BRNC BK CO Agil Trd e Dms
6022533;Fenix Comercio De Alimentos Ltda;R Guaicurus 470;MT;Jaciara;Centro;78820-000;66 34611122;1835680000550;137072708;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022543;Churrascaria Cambalacho Ltda;R Carlos Chagas SN, Qd4 Lt1;MT;Alta Floresta;Lot Das Oitises;78580-000;66 35213376;33662081000144;130923443;5534716;L6 BRNC BK CO Agil Trd e Dms
6023528;Evelin Zanco Machado;Av Brasilia 143, S Qd11Lt15;MT;Campos De Julio;Centro;78307-000;65 998166606;28315517000199;136943748;5534716;L6 BRNC BK CO Agil Trd e Dms
6023530;Gabriel Cazarotto Rodrigues;Av Rio Arinos 1165, S;MT;Juara;Centro;78575-000;66 35562622;27375979000139;136783910;5534716;L6 BRNC BK CO Agil Trd e Dms
